listing_id,area_sqm,rooms,price_cold,lv95_east,lv95_north,population
558,90,4.0,1200,2597336.5,1226932.875,78.0
559,69,3.0,1220,2627839.0,1256988.75,63.0
560,85,4.0,1077,2584638.0,1218389.875,34.0
561,65,2.0,1390,2726698.25,1258212.125,
562,70,3.0,1999,2682412.25,1247312.75,
563,81,3.0,1385,2633965.25,1127445.625,156.0
564,82,3.0,1500,2559241.0,1143054.375,151.0
565,56,2.0,1235,2682383.0,1242194.875,
566,51,3.0,1325,2494859.75,1120906.5,235.0
567,90,3.0,1750,2716641.75,1095247.625,113.0
568,70,3.0,1250,2554934.0,1187965.375,73.0
569,65,3.0,1060,2590798.75,1193611.125,134.0
570,60,2.0,1386,2611692.25,1267665.25,175.0
571,89,3.0,1480,2622649.75,1259600.75,12.0
572,80,3.0,1730,2598852.0,1199260.75,119.0
573,75,3.0,1250,2628598.25,1261131.0,4.0
574,55,2.0,1460,2600892.5,1207628.875,83.0
575,78,3.0,1450,2607029.5,1272113.875,
576,36,1.0,1095,2611788.5,1258841.25,97.0
577,55,2.0,970,2608850.25,1226068.375,82.0
578,59,2.0,1160,2727831.25,1236026.125,19.0
579,99,5.0,3300,2682562.75,1244113.625,41.0
580,80,3.0,1690,2701010.5,1234561.5,159.0
581,68,2.0,1250,2746351.0,1258805.5,31.0
582,140,4.0,2080,2633100.25,1127742.25,19.0
583,78,2.0,1100,2594240.75,1120851.5,101.0
584,56,2.0,1370,2618353.25,1263284.0,165.0
585,49,2.0,1490,2610954.0,1267720.5,
586,70,2.0,1150,2718742.75,1086995.625,
587,78,2.0,1723,2615740.0,1269305.875,61.0
588,97,3.0,1290,2651627.0,1239021.25,68.0
589,102,4.0,2038,2685611.75,1255305.25,50.0
590,43,1.0,1150,2612331.25,1262484.375,69.0
591,63,3.0,1665,2528638.0,1162068.5,48.0
592,89,3.0,1490,2622649.75,1259600.75,12.0
593,33,1.0,950,2555738.0,1145780.625,36.0
594,56,2.0,1580,2538010.25,1151947.875,208.0
595,30,1.0,989,2747578.75,1255191.5,28.0
596,57,2.0,1500,2665306.0,1211664.0,445.0
597,50,2.0,1000,2594598.25,1225857.875,95.0
598,28,1.0,830,2635360.25,1244318.375,45.0
599,62,3.0,1120,2587076.75,1222635.5,81.0
601,180,3.0,2350,2614096.5,1197230.75,40.0
602,86,3.0,1780,2662593.0,1211150.5,81.0
603,123,4.0,1293,2607087.25,1228524.125,44.0
605,48,2.0,1320,2758596.5,1191773.0,63.0
606,78,3.0,1920,2613654.5,1177610.875,64.0
607,80,4.0,1500,2664543.75,1220171.875,9.0
608,40,2.0,650,2761739.0,1251797.375,89.0
609,50,2.0,1180,2610534.0,1266508.875,176.0
610,66,2.0,1620,2730190.0,1271670.0,4.0
611,88,3.0,1650,2674624.75,1248603.25,81.0
612,42,1.0,1770,2669220.0,1253688.0,93.0
613,36,1.0,860,2756190.0,1260427.25,50.0
614,80,4.0,1190,2754719.5,1260443.375,147.0
618,90,3.0,1250,2564795.0,1118033.125,17.0
619,80,4.0,950,2566906.25,1222937.25,60.0
620,85,3.0,1410,2738970.5,1249757.875,45.0
621,90,4.0,1820,2702399.0,1241121.625,63.0
622,36,1.0,1000,2611788.5,1258841.25,97.0
624,75,4.0,2000,2500257.75,1119197.125,342.0
625,55,3.0,1460,2598756.5,1200208.125,
626,71,3.0,1940,2686267.75,1257655.875,129.0
627,115,4.0,2740,2672989.5,1251474.75,187.0
629,87,4.0,1140,2690986.0,1285777.0,103.0
630,39,2.0,1200,2604383.5,1207377.5,
632,87,4.0,1300,2615189.5,1210809.5,33.0
633,52,2.0,1100,2611699.75,1268586.75,166.0
635,65,2.0,1560,2676166.75,1260150.625,124.0
636,100,3.0,1430,2555392.0,1207507.5,34.0
637,128,5.0,2100,2604000.25,1201761.25,
638,77,4.0,1423,2627925.25,1221315.875,5.0
639,61,2.0,1220,2671896.5,1251211.125,181.0
641,67,3.0,2136,2497815.75,1118611.375,70.0
642,105,3.0,800,2716790.0,1095188.0,6.0
643,54,2.0,895,2585368.25,1219498.625,166.0
644,106,4.0,2590,2601672.75,1205144.125,17.0
645,23,1.0,1090,2758601.0,1191265.25,33.0
646,64,2.0,1270,2739023.0,1249330.625,197.0
647,50,2.0,900,2707230.25,1109435.0,
648,24,1.0,760,2577622.75,1182926.125,68.0
649,91,3.0,1350,2599049.0,1228022.5,47.0
650,57,2.0,1090,2744756.75,1254060.5,76.0
651,65,3.0,1687,2689146.5,1250684.0,114.0
652,65,3.0,1195,2596378.25,1192856.5,123.0
653,57,3.0,850,2566788.75,1222507.0,108.0
654,150,4.0,4200,2515710.0,1145935.0,
655,77,3.0,1820,2686126.0,1242275.625,42.0
656,98,3.0,1410,2634974.5,1241071.875,130.0
657,72,3.0,1550,2698787.25,1262719.875,70.0
658,95,3.0,1700,2598292.0,1122494.375,51.0
659,101,4.0,1198,2609484.75,1227981.0,85.0
660,65,3.0,1420,2599540.25,1197892.25,53.0
661,50,2.0,1230,2716295.25,1096446.625,172.0
662,89,3.0,1380,2615823.5,1233638.375,67.0
663,64,3.0,1560,2613525.5,1267095.625,141.0
664,72,3.0,2075,2682425.25,1243151.75,113.0
665,26,1.0,800,2535380.25,1153667.125,107.0
666,105,4.0,1750,2705974.75,1232377.375,82.0
667,45,1.0,1650,2501524.75,1116692.75,149.0
668,45,2.0,2800,2684935.5,1246358.875,139.0
669,16,1.0,750,2601463.0,1199697.375,196.0
670,70,3.0,1489,2688771.0,1230116.0,24.0
671,63,3.0,1560,2666953.0,1257537.375,175.0
672,77,4.0,2400,2498319.5,1116961.625,186.0
673,73,3.0,855,2595491.0,1226064.625,55.0
674,113,4.0,2280,2730188.0,1279365.0,56.0
675,27,1.0,710,2642177.25,1247369.125,48.0
676,64,2.0,1340,2571165.75,1164130.75,75.0
677,60,3.0,1240,2749303.75,1263973.125,61.0
678,59,3.0,1250,2748658.75,1255700.5,175.0
679,46,2.0,1735,2537731.25,1153130.875,156.0
680,85,4.0,1610,2761083.75,1244119.75,4.0
682,40,3.0,1100,2760773.25,1189216.625,4.0
683,16,1.0,950,2665709.75,1211448.5,65.0
684,69,2.0,1300,2563736.5,1206157.75,134.0
685,80,3.0,1150,2604393.5,1251775.625,27.0
686,84,3.0,1170,2559923.5,1170858.125,62.0
687,44,1.0,1330,2682951.0,1241012.625,49.0
688,110,5.0,2190,2698855.0,1267730.875,50.0
689,25,1.0,910,2742764.0,1252505.625,67.0
690,52,2.0,1890,2669058.5,1212491.375,17.0
691,74,3.0,1300,2606841.25,1125984.375,16.0
692,87,3.0,1970,2697953.5,1244389.375,106.0
693,38,1.0,1125,2716481.75,1096399.875,137.0
694,81,3.0,1800,2615113.75,1269355.125,91.0
695,78,4.0,1240,2613916.0,1179458.0,127.0
696,71,3.0,1550,2613661.5,1266428.625,197.0
697,101,4.0,1916,2664404.25,1253955.75,52.0
698,85,3.0,1350,2641334.5,1264953.75,11.0
699,59,2.0,1295,2624883.75,1258267.0,138.0
700,62,2.0,2250,2680681.25,1262392.375,25.0
701,46,2.0,930,2600797.75,1207770.75,72.0
702,65,2.0,1150,2722953.0,1217637.625,54.0
703,100,3.0,1930,2612379.5,1268735.75,133.0
704,21,1.0,980,2609725.5,1265997.875,73.0
705,20,2.0,1255,2501764.75,1117564.625,200.0
706,65,3.0,600,2552424.25,1216021.75,129.0
707,63,2.0,1407,2663149.0,1244624.25,121.0
708,78,4.0,1300,2584925.0,1194306.75,26.0
709,46,2.0,1756,2697628.25,1262133.0,92.0
710,63,3.0,750,2593809.5,1245883.0,
711,30,2.0,1360,2497332.0,1115672.75,25.0
712,97,4.0,1650,2616735.25,1268963.5,23.0
713,34,1.0,960,2570986.0,1126736.0,13.0
714,70,3.0,1090,2746801.0,1255477.25,20.0
715,76,3.0,1520,2614803.75,1129560.375,34.0
716,72,3.0,1120,2663155.25,1252445.875,62.0
717,88,3.0,1960,2674624.75,1248603.25,81.0
718,53,2.0,1300,2755362.75,1221258.125,68.0
719,110,4.0,2700,2601969.0,1128501.625,59.0
720,152,4.0,2900,2596527.75,1119479.75,6.0
721,62,2.0,1400,2593637.5,1119874.625,165.0
722,55,2.0,650,2548106.5,1212410.375,57.0
723,78,3.0,1550,2644088.0,1242041.125,37.0
724,87,3.0,1690,2665020.5,1211866.0,100.0
725,53,2.0,710,2574679.25,1161707.5,15.0
726,22,1.0,900,2652167.25,1248532.0,47.0
727,84,3.0,2310,2746103.25,1254120.125,117.0
728,54,2.0,1500,2682969.75,1264434.0,166.0
729,59,2.0,1300,2608565.25,1267117.625,128.0
730,115,4.0,1560,2596882.25,1227938.375,106.0
731,78,3.0,1550,2589497.0,1209998.25,30.0
732,61,2.0,1470,2656586.0,1240815.625,87.0
733,50,1.0,1730,2509700.25,1142126.375,78.0
734,47,2.0,1600,2667226.5,1209755.375,67.0
735,50,2.0,1500,2583785.25,1116550.375,20.0
736,54,2.0,1350,2656619.75,1240868.0,41.0
738,52,2.0,540,2547806.0,1211418.25,4.0
739,87,4.0,1670,2609302.0,1267387.375,88.0
740,60,2.0,780,2720680.0,1114377.0,
741,107,4.0,2200,2608019.5,1200352.125,64.0
742,57,2.0,890,2724405.75,1243732.875,102.0
743,39,1.0,1050,2578394.5,1182784.125,137.0
744,65,3.0,2700,2684350.5,1245504.0,174.0
745,81,4.0,1821,2555788.75,1201445.375,81.0
746,81,4.0,2890,2681995.5,1240636.5,71.0
747,101,4.0,1730,2569190.75,1173954.0,79.0
748,65,2.0,2000,2676354.0,1259972.375,24.0
749,82,3.0,2960,2610712.5,1266179.75,136.0
751,120,4.0,2990,2687587.75,1234773.875,38.0
752,90,4.0,1800,2613731.0,1267431.0,124.0
753,42,1.0,755,2723944.5,1077191.375,98.0
754,47,1.0,780,2730716.75,1122090.125,29.0
755,72,3.0,1600,2723700.25,1119381.375,66.0
756,75,3.0,1350,2747814.5,1255278.875,134.0
757,61,3.0,1093,2601613.75,1224778.5,28.0
758,57,2.0,1830,2665999.0,1210959.5,290.0
759,31,1.0,1787,2680831.75,1245216.625,129.0
760,62,3.0,1000,2609918.75,1263425.75,96.0
761,117,4.0,1795,2587259.25,1210258.25,71.0
762,56,2.0,1350,2603637.5,1229161.875,39.0
763,51,2.0,1400,2705987.75,1232019.25,65.0
764,83,3.0,1630,2729606.25,1279344.5,214.0
765,75,2.0,1550,2585967.0,1220477.375,33.0
767,60,3.0,880,2754165.75,1260358.0,76.0
769,67,3.0,1914,2683912.5,1249389.75,77.0
770,70,2.0,1370,2655626.75,1239987.0,12.0
771,64,2.0,1270,2738980.25,1249358.625,59.0
772,70,3.0,1480,2648539.75,1246742.5,
773,93,3.0,1950,2705083.5,1233048.125,93.0
774,70,3.0,2071,2679033.75,1248772.625,143.0
775,86,3.0,2040,2565660.25,1163749.75,9.0
776,44,1.0,702,2611624.75,1238405.5,29.0
777,95,3.0,1670,2702072.0,1256070.25,90.0
778,91,3.0,1520,2607071.0,1126537.25,182.0
779,73,4.0,1300,2612251.25,1220264.625,42.0
780,97,4.0,1860,2614712.25,1212489.75,133.0
781,38,2.0,1070,2657264.5,1234884.0,27.0
782,30,1.0,1000,2609930.25,1265918.0,142.0
783,43,1.0,990,2653320.0,1247525.625,
784,61,2.0,800,2592702.75,1119548.0,176.0
785,58,2.0,2500,2684068.0,1248222.75,135.0
786,40,2.0,1175,2613830.75,1212174.5,16.0
787,22,1.0,800,2753917.0,1188605.625,24.0
788,27,1.0,690,2642177.25,1247369.125,48.0
789,68,3.0,1090,2750248.25,1264300.0,52.0
790,107,4.0,2150,2661303.25,1240322.25,38.0
791,79,3.0,890,2553785.25,1217635.125,108.0
792,77,3.0,1200,2571267.0,1181483.375,72.0
793,43,2.0,1250,2665814.25,1211301.125,48.0
794,59,2.0,1331,2753282.0,1261999.0,9.0
795,58,2.0,1115,2665669.25,1211428.125,82.0
796,45,2.0,830,2634843.25,1245638.125,131.0
797,59,2.0,1470,2535380.25,1153667.125,107.0
798,100,3.0,1750,2612792.0,1197653.125,
799,47,2.0,1100,2611497.25,1268753.375,248.0
800,83,2.0,1920,2729386.0,1219850.0,
801,56,2.0,1120,2587402.0,1221690.375,48.0
802,60,2.0,2000,2716790.0,1095188.0,6.0
804,72,3.0,1560,2613731.0,1267431.0,124.0
805,38,2.0,1050,2638480.75,1237538.25,112.0
806,62,3.0,2680,2500523.75,1117645.125,92.0
807,40,1.0,630,2599321.5,1227406.125,37.0
808,120,4.0,1500,2755006.75,1260370.0,64.0
809,64,2.0,1300,2752476.25,1260606.5,107.0
810,64,3.0,1320,2749120.0,1244185.375,37.0
811,50,3.0,2200,2498628.25,1119853.5,40.0
812,28,2.0,1020,2613830.75,1212174.5,16.0
813,93,3.0,1300,2619881.75,1226281.375,65.0
814,27,1.0,900,2555214.25,1145219.625,185.0
815,74,4.0,1080,2609085.0,1228345.625,49.0
816,81,3.0,1690,2634028.75,1127471.5,113.0
817,109,4.0,1525,2618462.0,1163127.125,20.0
818,84,3.0,1700,2613423.75,1175717.5,161.0
819,101,3.0,1480,2758598.25,1239847.875,13.0
820,62,2.0,1540,2622602.75,1259676.5,12.0
821,120,4.0,6500,2498352.75,1118165.25,118.0
823,30,1.0,1250,2610463.25,1267918.375,220.0
824,22,1.0,900,2717235.0,1096774.25,162.0
825,78,3.0,1250,2578339.75,1182819.0,277.0
826,64,3.0,1050,2609918.75,1263425.75,96.0
827,65,3.0,1600,2527982.25,1152275.75,146.0
828,28,2.0,1250,2499463.5,1117473.625,321.0
829,53,2.0,1106,2608893.75,1226253.625,98.0
830,85,3.0,1510,2749101.75,1255513.25,146.0
831,81,3.0,1970,2602079.75,1199538.125,44.0
832,65,2.0,1100,2603309.0,1202717.375,104.0
833,45,1.0,1330,2600500.5,1200665.75,188.0
834,103,3.0,1150,2710394.5,1095518.125,55.0
835,87,3.0,1410,2656709.25,1232890.25,39.0
836,60,3.0,1330,2555292.5,1136990.0,20.0
838,77,4.0,2400,2498328.5,1116986.5,186.0
839,70,2.0,1700,2605599.75,1261996.25,
840,36,2.0,1020,2745321.0,1253139.375,54.0
841,88,2.0,1370,2762123.0,1259596.625,149.0
843,130,4.0,1500,2623920.5,1128646.125,
844,82,4.0,2280,2539481.0,1154285.875,146.0
845,34,1.0,1074,2533694.0,1155965.0,427.0
846,81,3.0,1397,2710889.0,1269196.875,24.0
847,145,5.0,3850,2495775.0,1114973.875,5.0
848,70,3.0,800,2614267.5,1211889.25,81.0
849,90,3.0,850,2721778.5,1078591.25,101.0
850,16,,940,2783315.0,1187169.875,28.0
852,25,1.0,1185,2536930.25,1153251.875,350.0
853,120,5.0,4000,2499122.75,1118009.375,449.0
854,76,2.0,1450,2657937.0,1259708.875,175.0
855,75,3.0,1050,2586001.75,1221858.0,46.0
856,280,6.0,4700,2572257.5,1169597.75,5.0
857,74,2.0,1635,2646020.75,1250107.375,165.0
858,57,2.0,1964,2682562.75,1244113.625,41.0
859,64,3.0,1090,2587536.25,1219123.875,64.0
860,100,3.0,1350,2714729.75,1106172.0,10.0
861,36,2.0,930,2537155.0,1152963.375,326.0
862,67,3.0,1390,2710408.5,1268879.5,77.0
863,89,3.0,1940,2598287.0,1195657.875,87.0
864,81,3.0,1500,2606540.25,1126663.25,28.0
865,86,2.0,1779,2674055.25,1235077.625,40.0
866,99,4.0,1670,2708915.25,1268908.125,58.0
867,66,2.0,1554,2668417.25,1244732.375,
868,54,2.0,1000,2608750.5,1227985.625,64.0
869,110,4.0,1400,2727580.0,1251048.625,
870,59,2.0,1280,2626596.25,1229737.125,38.0
871,140,3.0,4700,2500269.25,1112765.75,5.0
873,29,1.0,1080,2608058.5,1229026.375,35.0
874,75,3.0,1250,2754430.25,1254824.125,28.0
875,40,2.0,1175,2613830.75,1212174.5,16.0
876,62,3.0,855,2595491.0,1226064.625,55.0
877,63,2.0,1587,2663137.75,1244655.625,121.0
878,102,4.0,1730,2625043.75,1229785.125,144.0
879,67,2.0,2040,2665296.75,1211668.125,251.0
880,92,4.0,1370,2690875.0,1284672.125,132.0
881,80,2.0,1420,2611483.0,1267953.375,167.0
882,76,3.0,1870,2704730.25,1231841.125,107.0
883,40,1.0,1550,2696643.0,1249051.25,13.0
884,63,3.0,1120,2627265.5,1267243.75,83.0
885,62,1.0,1750,2662236.0,1211953.375,103.0
886,64,2.0,1290,2611687.75,1259274.375,84.0
887,56,2.0,1180,2612378.75,1268299.0,178.0
888,56,2.0,1100,2586846.75,1219893.0,53.0
889,85,4.0,1420,2627839.0,1256988.75,63.0
890,91,3.0,1515,2759617.5,1249281.625,25.0
891,75,3.0,1490,2590858.75,1207958.375,51.0
892,134,6.0,3600,2611272.0,1269404.5,47.0
893,118,3.0,2296,2611346.25,1267002.875,30.0
894,117,4.0,1900,2631232.0,1218239.625,35.0
895,50,2.0,1280,2627281.25,1229392.375,50.0
896,49,2.0,1560,2716914.25,1096364.875,49.0
897,64,3.0,1748,2554167.0,1147770.125,64.0
898,18,1.0,825,2559175.25,1203503.375,84.0
899,75,3.0,1780,2608315.0,1267277.0,146.0
900,95,3.0,1600,2715103.0,1254297.25,9.0
901,95,4.0,1360,2574747.5,1182521.875,124.0
902,77,3.0,1750,2701359.25,1247101.875,165.0
903,110,4.0,1930,2716864.75,1096366.5,154.0
904,100,4.0,1370,2618455.5,1205926.75,95.0
905,80,3.0,2017,2530881.25,1174816.875,
906,81,3.0,1340,2659064.0,1258575.5,42.0
907,70,2.0,1550,2548848.5,1154768.375,44.0
908,75,3.0,1950,2599161.5,1200479.875,181.0
909,65,2.0,720,2554047.0,1217387.125,110.0
910,70,3.0,650,2578438.25,1255919.125,11.0
911,98,3.0,1800,2635393.0,1240939.875,164.0
912,13,1.0,742,2685302.25,1251218.0,121.0
913,70,2.0,3109,2687824.5,1250213.25,402.0
914,81,3.0,1840,2611487.25,1260394.25,247.0
915,85,3.0,1533,2747542.0,1256239.625,143.0
916,40,2.0,1200,2597811.5,1199762.875,115.0
917,77,3.0,2290,2707468.25,1234809.25,50.0
918,86,4.0,1900,2697567.0,1244404.875,52.0
919,76,3.0,1390,2607953.0,1227979.625,145.0
920,140,3.0,1300,2761839.5,1256817.375,
921,108,5.0,1780,2576439.0,1184474.5,76.0
922,89,3.0,1690,2619232.25,1235355.75,19.0
923,80,4.0,1195,2616551.25,1205162.875,19.0
925,78,2.0,1260,2579759.25,1184983.625,87.0
926,150,5.0,1700,2614293.0,1172559.375,5.0
927,83,3.0,2406,2536342.0,1153835.625,81.0
929,107,4.0,1730,2593116.25,1245975.875,33.0
930,84,3.0,1630,2613896.75,1210711.125,46.0
931,120,4.0,2200,2695280.25,1262817.875,48.0
932,87,2.0,1390,2690203.0,1283478.625,36.0
933,28,1.0,960,2745311.5,1253221.25,116.0
934,87,3.0,1670,2697953.5,1244389.375,106.0
935,97,4.0,1870,2614712.25,1212489.75,133.0
936,123,4.0,2300,2604431.5,1200978.875,143.0
937,87,4.0,1100,2613673.25,1249095.625,25.0
938,80,3.0,1910,2688886.25,1250031.125,105.0
939,180,3.0,2350,2614096.5,1197230.75,40.0
940,100,4.0,960,2547527.5,1212158.125,113.0
941,45,2.0,900,2627501.25,1252460.875,3.0
942,24,1.0,866,2497353.25,1116444.5,92.0
943,25,1.0,909,2578063.25,1185952.5,169.0
944,82,3.0,2043,2681781.0,1253213.5,210.0
945,80,4.0,1300,2723075.5,1117960.125,206.0
946,68,3.0,760,2552240.0,1216047.25,69.0
947,61,2.0,1465,2656571.0,1262817.125,91.0
948,55,2.0,1250,2558572.0,1117565.875,21.0
949,40,2.0,850,2715313.0,1093610.0,40.0
950,70,3.0,1220,2627839.0,1256988.75,63.0
951,60,2.0,1550,2603914.0,1128904.0,30.0
952,82,3.0,1500,2559241.0,1143054.375,151.0
953,76,4.0,1810,2600589.0,1200338.625,32.0
954,90,4.0,1359,2610970.5,1212671.625,92.0
955,31,1.0,960,2610961.75,1267051.375,161.0
956,60,2.0,1320,2621748.0,1261287.5,29.0
957,130,4.0,1500,2623920.5,1128646.125,
958,66,3.0,618,2552938.5,1216029.125,32.0
959,60,2.0,2750,2682349.75,1249883.875,154.0
960,92,4.0,1664,2723895.75,1216691.125,34.0
961,52,2.0,1480,2571960.5,1189191.875,92.0
962,100,5.0,1290,2570323.0,1250432.5,
963,21,1.0,745,2555237.0,1145479.75,323.0
964,60,2.0,1935,2683745.75,1252269.75,79.0
965,58,3.0,1275,2724040.5,1217073.0,121.0
966,44,1.0,1220,2758002.5,1190957.25,
967,115,4.0,3190,2528090.0,1152504.0,30.0
968,128,5.0,2100,2604185.0,1201971.0,4.0
969,85,3.0,2610,2691342.5,1236038.375,6.0
971,39,1.0,2074,2683624.25,1252214.25,124.0
972,64,3.0,1395,2676070.0,1260601.75,97.0
973,45,2.0,900,2746006.25,1254976.625,53.0
974,150,4.0,1490,2621786.0,1206456.25,40.0
975,78,3.0,1700,2614345.5,1178172.25,103.0
976,83,4.0,1380,2635240.0,1246027.125,63.0
977,50,2.0,1050,2576366.0,1183278.875,148.0
978,78,3.0,1590,2616025.5,1264039.875,95.0
979,80,3.0,795,2554065.25,1217514.25,58.0
980,66,2.0,1755,2703512.0,1243362.75,88.0
981,23,1.0,800,2683017.5,1247618.75,3.0
982,161,5.0,2500,2621950.0,1212420.25,8.0
983,90,4.0,1380,2611224.0,1226403.5,33.0
984,87,2.0,1390,2690159.5,1283482.0,153.0
985,122,5.0,2130,2612715.0,1263495.0,38.0
986,66,2.0,1935,2703529.5,1243380.125,88.0
987,47,2.0,695,2553558.75,1216803.875,57.0
988,81,3.0,1710,2758596.5,1191773.0,63.0
989,39,2.0,765,2572660.75,1251603.625,101.0
990,81,3.0,1420,2747458.25,1256355.5,92.0
991,101,3.0,4230,2539345.0,1151030.0,70.0
992,55,2.0,1400,2557907.25,1116633.125,
993,55,2.0,1300,2689232.75,1284784.375,88.0
994,45,2.0,1020,2586017.5,1220308.75,133.0
995,34,1.0,1090,2717046.0,1096352.0,27.0
996,60,2.0,1590,2691833.0,1286476.625,133.0
997,74,3.0,1450,2731805.75,1278186.625,37.0
998,28,2.0,1020,2613830.75,1212174.5,16.0
999,72,2.0,1733,2674594.5,1248569.125,93.0
1000,42,2.0,1314,2611455.5,1268834.625,223.0
1001,55,2.0,1310,2730190.0,1271670.0,4.0
1002,74,3.0,1450,2598304.0,1197453.0,146.0
1003,29,1.0,1690,2685149.75,1248203.125,83.0
1004,69,3.0,1990,2685977.25,1251615.125,72.0
1006,152,5.0,2300,2647899.25,1250081.75,28.0
1007,85,3.0,1600,2593447.0,1119814.875,107.0
1008,36,1.0,990,2611143.5,1265960.625,297.0
1009,32,1.0,750,2594796.25,1114282.125,3.0
1010,70,3.0,1400,2606573.0,1127070.5,97.0
1011,88,3.0,1900,2623815.25,1258468.0,90.0
1012,75,3.0,1680,2624933.0,1258198.375,37.0
1013,40,2.0,1190,2594312.75,1120113.25,154.0
1014,42,1.0,990,2606330.75,1126412.75,154.0
1015,80,2.0,2275,2692034.0,1229381.0,3.0
1016,65,2.0,1380,2730153.75,1270493.0,5.0
1017,11,1.0,1210,2684884.75,1251175.75,24.0
1018,87,3.0,2100,2592774.5,1121311.25,36.0
1019,84,3.0,2026,2604452.0,1201207.25,79.0
1020,78,4.0,3250,2498219.75,1119971.25,18.0
1021,101,5.0,2199,2604039.5,1200845.625,186.0
1022,105,4.0,1650,2587873.5,1219519.625,102.0
1023,71,3.0,1310,2577504.75,1183444.625,174.0
1026,82,4.0,900,2553156.25,1217034.5,139.0
1027,60,2.0,1600,2614085.5,1266847.0,114.0
1028,70,2.0,1550,2548719.5,1154723.875,36.0
1029,115,4.0,1330,2595812.5,1119835.375,4.0
1030,82,3.0,1500,2559316.0,1143054.5,63.0
1031,95,3.0,870,2546608.25,1209581.0,3.0
1032,119,4.0,5550,2684364.75,1247394.5,111.0
1033,25,1.0,1035,2720734.75,1257835.625,85.0
1034,98,3.0,1469,2666729.25,1240088.625,37.0
1035,115,4.0,4450,2678743.75,1248984.875,193.0
1036,67,3.0,1900,2539353.5,1153522.25,144.0
1037,129,5.0,2500,2704990.0,1267398.0,42.0
1038,30,2.0,1080,2578706.5,1184069.0,85.0
1039,55,3.0,1350,2610639.75,1228175.375,
1040,53,2.0,1020,2613880.0,1179598.5,82.0
1041,63,2.0,1180,2630914.25,1252429.875,21.0
1042,95,3.0,1950,2612311.5,1265616.25,70.0
1043,85,2.0,970,2724144.5,1077211.125,
1044,125,5.0,1860,2742911.25,1272066.75,19.0
1045,108,4.0,1550,2629921.25,1268560.75,95.0
1046,44,2.0,1135,2753280.75,1188606.5,10.0
1047,54,3.0,2750,2501516.25,1117137.75,307.0
1048,59,3.0,1500,2588510.0,1114227.0,20.0
1049,44,2.0,1950,2762108.75,1176600.5,31.0
1050,79,3.0,1395,2595293.0,1121909.5,25.0
1051,43,2.0,1180,2720718.75,1258351.875,45.0
1052,53,2.0,1000,2721576.25,1256124.75,109.0
1053,86,4.0,1600,2663674.5,1214170.375,139.0
1054,55,2.0,1310,2730153.75,1270493.0,5.0
1055,46,2.0,1000,2611578.5,1268425.875,246.0
1056,52,1.0,1240,2530557.0,1174845.875,37.0
1057,115,4.0,1780,2594975.0,1119662.0,11.0
1058,77,3.0,1053,2537986.75,1153804.375,167.0
1059,91,2.0,1320,2622273.0,1259368.75,56.0
1061,64,2.0,1350,2553807.0,1160923.0,
1062,65,3.0,1200,2724215.75,1216881.25,74.0
1063,90,4.0,1400,2656857.75,1232261.25,60.0
1064,72,4.0,2800,2681788.75,1246435.25,221.0
1066,84,3.0,2010,2553253.25,1152477.5,14.0
1067,83,3.0,1050,2597259.75,1227506.625,111.0
1068,43,2.0,980,2721506.0,1222979.0,
1069,75,3.0,1750,2651630.0,1239058.875,68.0
1070,96,3.0,1746,2672440.5,1222378.0,59.0
1071,67,3.0,1700,2534274.5,1153805.625,56.0
1072,93,4.0,1570,2576352.75,1184262.125,72.0
1073,25,1.0,600,2557832.0,1203576.5,24.0
1074,28,1.0,695,2635319.0,1245332.625,63.0
1075,90,5.0,1520,2627925.25,1221315.875,5.0
1076,89,3.0,1280,2602977.5,1198398.625,23.0
1077,29,2.0,1090,2744691.75,1253769.375,70.0
1078,140,4.0,2500,2743284.0,1242594.875,4.0
1079,99,4.0,2240,2612538.75,1262861.625,111.0
1080,78,3.0,1421,2690982.75,1247152.625,105.0
1081,77,2.0,1570,2691558.75,1248925.375,72.0
1082,35,1.0,1500,2583624.0,1105191.875,25.0
1083,120,4.0,1970,2759797.0,1250880.75,34.0
1084,85,3.0,1190,2639786.0,1227971.5,57.0
1085,129,4.0,1140,2611624.75,1238405.5,29.0
1086,79,2.0,1783,2694351.0,1249940.0,33.0
1087,25,1.0,750,2701657.25,1114391.875,15.0
1089,135,4.0,1750,2594622.75,1243649.625,3.0
1090,83,3.0,1770,2612585.25,1263627.25,49.0
1091,51,2.0,1160,2763390.25,1252561.0,39.0
1092,85,4.0,2450,2499802.25,1115346.75,52.0
1093,28,2.0,1200,2499418.25,1117419.25,321.0
1094,96,3.0,1490,2710197.0,1260882.875,51.0
1095,35,2.0,1230,2738895.0,1245586.25,3.0
1096,35,2.0,830,2604119.25,1228968.125,102.0
1097,88,4.0,960,2595596.75,1226251.625,167.0
1099,110,4.0,3150,2544930.25,1149750.75,20.0
1100,79,3.0,1395,2595306.5,1121748.375,83.0
1101,105,4.0,2000,2610674.25,1268456.25,245.0
1102,25,1.0,1000,2599658.25,1200382.0,190.0
1103,65,3.0,1280,2711989.75,1233139.0,112.0
1104,65,2.0,1110,2689605.5,1284940.25,43.0
1105,61,2.0,1135,2592433.0,1224683.875,195.0
1106,84,4.0,1716,2637625.0,1237024.375,87.0
1107,106,4.0,1770,2640987.0,1229791.125,37.0
